Card_ID,Edition_ID,Name,Super_Type,Primary_Type,CMC,Is_Hybrid,Generic_Mana,Is_X,Is_W,Is_U,Is_B,Is_R,Is_G,Is_C
344,96,Aeronaut Tinkerer,,Creature,3,False,2,False,False,True,False,False,False,False
345,150,Aeronaut's Wings,,Artifact,2,False,2,False,False,False,False,False,False,False
346,13,"Aesi, Tyrant of Gyre Strait",Legendary,Creature,6,False,4,False,False,True,False,False,True,False
347,1,Aesthetic Consultation,,Instant,1,False,0,False,False,False,True,False,False,False
348,79,Aesthir Glider,,Artifact Creature,3,False,3,False,False,False,False,False,False,False
349,151,Aether Adept,,Creature,3,False,1,False,False,True,False,False,False,False
350,152,Aether Barrier,,Enchantment,3,False,2,False,False,True,False,False,False,False
351,30,Aether Burst,,Instant,2,False,1,False,False,True,False,False,False,False
352,81,Aether Channeler,,Creature,3,False,2,False,False,True,False,False,False,False
353,94,Aether Charge,,Enchantment,5,False,4,False,False,False,False,True,False,False
354,138,Aether Chaser,,Creature,2,False,1,False,False,False,False,True,False,False
355,153,Aether Figment,,Creature,2,False,1,False,False,True,False,False,False,False
356,71,Aether Flash,,Enchantment,4,False,2,False,False,False,False,True,False,False
357,13,Aether Gale,,Sorcery,5,False,3,False,False,True,False,False,False,False
358,112,Aether Gust,,Instant,2,False,1,False,False,True,False,False,False,False
359,77,Aether Helix,,Sorcery,5,False,3,False,False,True,False,False,True,False
360,138,Aether Herder,,Creature,4,False,3,False,False,False,False,False,True,False
361,91,Aether Hub,,Land,0,False,0,False,False,False,False,False,False,False
362,138,Aether Inspector,,Creature,4,False,3,False,True,False,False,False,False,False
363,91,Aether Meltdown,,Enchantment,2,False,1,False,False,True,False,False,False,False
364,142,Aether Membrane,,Creature,3,False,1,False,False,False,False,True,False,False
365,154,Aether Mutation,,Sorcery,5,False,3,False,False,True,False,False,True,False
366,138,Aether Poisoner,,Creature,2,False,1,False,False,False,True,False,False,False
367,155,Aether Refinery,,Artifact,6,False,4,False,False,False,False,True,False,False
368,63,Aether Revolt,,Enchantment,4,False,2,False,False,False,False,True,False,False
369,126,Aether Rift,,Enchantment,3,False,1,False,False,False,False,True,True,False
370,134,Aether Searcher,,Artifact Creature,7,False,7,False,False,False,False,False,False,False
371,116,Aether Shockwave,,Instant,4,False,3,False,True,False,False,False,False,False
372,156,Aether Snap,,Sorcery,5,False,3,False,False,False,True,False,False,False
373,157,Aether Spellbomb,,Artifact,1,False,1,False,False,False,False,False,False,False
374,63,Aether Spike,,Instant,2,False,1,False,False,True,False,False,False,False
375,84,Aether Sting,,Enchantment,4,False,3,False,False,False,False,True,False,False
376,33,Aether Storm,,Enchantment,4,False,3,False,False,True,False,False,False,False
377,138,Aether Swooper,,Creature,2,False,1,False,False,True,False,False,False,False
378,24,Aether Syphon,,Artifact,3,False,1,False,False,True,False,False,False,False
379,91,Aether Theorist,,Creature,2,False,1,False,False,True,False,False,False,False
380,158,Aether Tide,,Sorcery,1,False,0,True,False,True,False,False,False,False
381,91,Aether Tradewinds,,Instant,3,False,2,False,False,True,False,False,False,False
382,44,Aether Tunnel,,Enchantment,2,False,1,False,False,True,False,False,False,False
383,54,Aether Vial,,Artifact,1,False,1,False,False,False,False,False,False,False
384,86,Aether Web,,Enchantment,2,False,1,False,False,False,False,False,True,False
385,144,Aetherblade Agent,,Creature,2,False,1,False,False,False,True,False,False,False
386,144,Gitaxian Mindstinger,,Creature,0,False,0,False,False,False,False,False,False,False
387,159,Aetherborn // Servo,,Token,0,False,0,False,False,False,False,False,False,False
388,159,Aetherborn // Thopter,,Token,0,False,0,False,False,False,False,False,False,False
389,91,Aetherborn Marauder,,Creature,4,False,3,False,False,False,True,False,False,False
390,86,Aetherflame Wall,,Creature,2,False,1,False,False,False,False,True,False,False
391,95,Aetherflux Conduit,,Artifact,6,False,6,False,False,False,False,False,False,False
392,91,Aetherflux Reservoir,,Artifact,4,False,4,False,False,False,False,False,False,False
393,138,Aethergeode Miner,,Creature,2,False,1,False,True,False,False,False,False,False
394,95,Aetheric Amplifier,,Artifact,3,False,3,False,False,False,False,False,False,False
395,52,Aetherize,,Instant,4,False,3,False,False,True,False,False,False,False
396,24,Aetherjacket,,Artifact Creature,3,False,3,False,False,False,False,False,False,False
397,135,Aetherling,,Creature,6,False,4,False,False,True,False,False,False,False
398,160,Aethermage's Touch,,Instant,4,False,2,False,True,True,False,False,False,False
399,56,Aetherplasm,,Creature,4,False,2,False,False,True,False,False,False,False
400,44,Aethershield Artificer,,Creature,4,False,3,False,True,False,False,False,False,False
401,161,Aethersnatch,,Instant,6,False,4,False,False,True,False,False,False,False
402,125,Aethersnipe,,Creature,6,False,5,False,False,True,False,False,False,False
403,138,Aethersphere Harvester,,Artifact,3,False,3,False,False,False,False,False,False,False
404,96,Aetherspouts,,Instant,5,False,3,False,False,True,False,False,False,False
405,91,Aethersquall Ancient,,Creature,7,False,5,False,False,True,False,False,False,False
406,91,Aetherstorm Roc,,Creature,4,False,2,False,True,False,False,False,False,False
407,138,Aetherstream Leopard,,Creature,3,False,2,False,False,False,False,False,True,False
408,138,Aethertide Whale,,Creature,6,False,4,False,False,True,False,False,False,False
409,91,Aethertorch Renegade,,Creature,3,False,2,False,False,False,False,True,False,False
410,137,Aethertow,,Instant,3,False,3,False,False,False,False,False,False,False
411,138,Aetherwind Basker,,Creature,7,False,4,False,False,False,False,False,True,False
412,91,Aetherworks Marvel,Legendary,Artifact,4,False,4,False,False,False,False,False,False,False
413,14,Aettir and Priwen,Legendary,Artifact,6,False,6,False,False,False,False,False,False,False
414,149,"Aeve, Progenitor Ooze",Legendary,Creature,5,False,2,False,False,False,False,False,True,False
415,162,Affa Guard Hound,,Creature,3,False,2,False,True,False,False,False,False,False
416,65,Affa Protector,,Creature,3,False,2,False,True,False,False,False,False,False
417,52,Affectionate Indrik,,Creature,6,False,5,False,False,False,False,False,True,False
418,85,Afflict,,Instant,3,False,2,False,False,False,True,False,False,False
419,163,Afflicted Deserter,,Creature,4,False,3,False,False,False,False,True,False,False
420,163,Werewolf Ransacker,,Creature,0,False,0,False,False,False,False,False,False,False
421,101,Afiya Grove,,Enchantment,2,False,1,False,False,False,False,False,True,False
422,24,Afterburner Expert,,Creature,3,False,2,False,False,False,False,False,True,False
423,145,Afterlife,,Instant,3,False,2,False,True,False,False,False,False,False
424,121,Afterlife from the Loam,,Sorcery,8,False,5,False,False,False,True,False,False,False
425,140,Afterlife Insurance,,Instant,1,False,1,False,False,False,False,False,False,False
426,10,Aftermath Analyst,,Creature,2,False,1,False,False,False,False,False,True,False
427,26,Aftershock,,Sorcery,4,False,2,False,False,False,False,True,False,False
428,73,Agadeem Occultist,,Creature,3,False,2,False,False,False,True,False,False,False
429,109,Agadeem's Awakening,,Sorcery,3,False,0,True,False,False,True,False,False,False
430,109,"Agadeem, the Undercrypt",,Land,0,False,0,False,False,False,False,False,False,False
431,120,Against All Odds,,Sorcery,4,False,3,False,True,False,False,False,False,False
432,164,Agate Assault,,Sorcery,3,False,2,False,False,False,False,True,False,False
433,82,Agate Instigator,,Creature,2,False,1,False,False,False,False,True,False,False
434,164,Agate-Blade Assassin,,Creature,2,False,1,False,False,False,True,False,False,False
435,16,Agatha of the Vile Cauldron,Legendary,Creature,2,False,0,False,False,False,False,True,True,False
436,16,Agatha's Champion,,Creature,5,False,4,False,False,False,False,False,True,False
437,16,Agatha's Soul Cauldron,Legendary,Artifact,2,False,2,False,False,False,False,False,False,False
438,156,Ageless Entity,,Creature,5,False,3,False,False,False,False,False,True,False
439,77,Ageless Guardian,,Creature,2,False,1,False,True,False,False,False,False,False
440,88,Ageless Sentinels,,Creature,4,False,3,False,True,False,False,False,False,False
441,10,Agency Coroner,,Creature,5,False,4,False,False,False,True,False,False,False
442,10,Agency Outfitter,,Creature,6,False,4,False,False,True,False,False,False,False
443,107,Agent Frank Horrigan,Legendary,Creature,7,False,5,False,False,False,True,False,True,False
444,80,Agent of Acquisitions,,Artifact Creature,2,False,2,False,False,False,False,False,False,False
445,139,Agent of Erebos,,Enchantment Creature,4,False,3,False,False,False,True,False,False,False
446,41,Agent of Horizons,,Creature,3,False,2,False,False,False,False,False,True,False
447,76,Agent of Kotis,,Creature,2,False,1,False,False,True,False,False,False,False
448,56,Agent of Masks,,Creature,5,False,3,False,True,False,True,False,False,False
449,165,Agent of Raffine,,Creature,1,False,0,False,False,True,False,False,False,False
450,45,Agent of Shauku,,Creature,2,False,1,False,False,False,True,False,False,False
451,166,Agent of Stromgald,,Creature,1,False,0,False,False,False,False,True,False,False
452,41,Agent of the Fates,,Creature,3,False,1,False,False,False,True,False,False,False
453,23,Agent of the Iron Throne,Legendary,Enchantment,3,False,2,False,False,False,True,False,False,False
454,23,Agent of the Shadow Thieves,Legendary,Enchantment,2,False,1,False,False,False,True,False,False,False
455,112,Agent of Treachery,,Creature,7,False,5,False,False,True,False,False,False,False
456,167,Agent Venom,Legendary,Creature,3,False,2,False,False,False,True,False,False,False
457,168,Agent's Toolkit,,Artifact,3,False,1,False,False,True,False,False,True,False
458,70,Aggravate,,Instant,5,False,3,False,False,False,False,True,False,False
459,169,Aggravated Assault,,Enchantment,3,False,2,False,False,False,False,True,False,False
460,122,Aggression,,Enchantment,3,False,2,False,False,False,False,True,False,False
461,155,Aggressive Biomancy,,Sorcery,2,False,0,True,False,True,False,False,True,False
462,9,Aggressive Crag,,Land,0,False,0,False,False,False,False,False,False,False
463,170,Aggressive Instinct,,Sorcery,2,False,1,False,False,False,False,False,True,False
464,52,Aggressive Mammoth,,Creature,6,False,3,False,False,False,False,False,True,False
465,96,Aggressive Mining,,Enchantment,4,False,3,False,False,False,False,True,False,False
466,76,Aggressive Negotiations,,Sorcery,3,False,2,False,False,False,True,False,False,False
467,81,Aggressive Sabotage,,Sorcery,3,False,2,False,False,False,True,False,False,False
468,129,Aggressive Urge,,Instant,2,False,1,False,False,False,False,False,True,False
469,101,Agility,,Enchantment,2,False,1,False,False,False,False,True,False,False
470,107,Agility Bobblehead,,Artifact,3,False,3,False,False,False,False,False,False,False
471,133,Agitator Ant,,Creature,3,False,2,False,False,False,False,True,False,False
472,22,Agna Qel'a,,Land,0,False,0,False,False,False,False,False,False,False
473,24,Agonasaur Rex,,Creature,5,False,3,False,False,False,False,False,True,False
474,126,Agonizing Demise,,Instant,4,False,3,False,False,False,True,False,False,False
475,85,Agonizing Memories,,Sorcery,4,False,2,False,False,False,True,False,False,False
476,104,Agonizing Remorse,,Sorcery,2,False,1,False,False,False,True,False,False,False
477,112,Agonizing Syphon,,Sorcery,4,False,3,False,False,False,True,False,False,False
478,114,Agony Warp,,Instant,2,False,0,False,False,True,True,False,False,False
479,119,Agoraphobia,,Enchantment,2,False,1,False,False,True,False,False,False,False
480,171,"Agrus Kos, Eternal Soldier",Legendary,Creature,4,False,3,False,True,False,False,False,False,False
481,10,"Agrus Kos, Spirit of Justice",Legendary,Creature,4,False,2,False,True,False,False,True,False,False
482,172,"Agrus Kos, Wojek Veteran",Legendary,Creature,5,False,3,False,True,False,False,True,False,False
483,78,Agyrem,Plane,,0,False,0,False,False,False,False,False,False,False
484,173,Ahn-Crop Champion,,Creature,4,False,2,False,True,False,False,False,True,False
485,173,Ahn-Crop Crasher,,Creature,3,False,2,False,False,False,False,True,False,False
486,174,Ahn-Crop Invader,,Creature,3,False,2,False,False,False,False,True,False,False
487,14,Ahriman,,Creature,3,False,2,False,False,False,True,False,False,False
488,138,Aid from the Cowl,,Enchantment,5,False,3,False,False,False,False,False,True,False
489,174,Aid the Fallen,,Sorcery,2,False,1,False,False,False,True,False,False,False
490,175,Aim for the Head,,Sorcery,3,False,2,False,False,False,True,False,False,False
491,39,Aim High,,Instant,2,False,1,False,False,False,False,False,True,False
492,100,Ainok Artillerist,,Creature,3,False,2,False,False,False,False,False,True,False
493,48,Ainok Bond-Kin,,Creature,2,False,1,False,True,False,False,False,False,False
494,75,Ainok Guide,,Creature,2,False,1,False,False,False,False,False,True,False
495,121,Ainok Strike Leader,,Creature,2,False,1,False,True,False,False,False,False,False
496,100,Ainok Survivalist,,Creature,2,False,1,False,False,False,False,False,True,False
497,48,Ainok Tracker,,Creature,6,False,5,False,False,False,False,True,False,False
498,76,Ainok Wayfarer,,Creature,2,False,1,False,False,False,False,False,True,False
499,152,Air Bladder,,Enchantment,1,False,0,False,False,True,False,False,False,False
500,112,Air Elemental,,Creature,5,False,3,False,False,True,False,False,False,False
501,150,Air Marshal,,Creature,2,False,1,False,False,True,False,False,False,False
502,22,Air Nomad Legacy,,Enchantment,2,False,0,False,True,True,False,False,False,False
503,20,Air Nomad Student,,Creature,4,False,3,False,True,False,False,False,False,False
504,24,Air Response Unit,,Artifact,3,False,2,False,True,False,False,False,False,False
505,83,Air Servant,,Creature,5,False,4,False,False,True,False,False,False,False
506,4,Air-Cult Elemental,,Creature,6,False,4,False,False,True,False,False,False,False
507,22,Airbender Ascension,,Enchantment,2,False,1,False,True,False,False,False,False,False
508,22,Airbender's Reversal,,Instant,2,False,1,False,True,False,False,False,False,False
509,19,Airbending,,Token,0,False,0,False,False,False,False,False,False,False
510,22,Airbending Lesson,,Instant,3,False,2,False,True,False,False,False,False,False
511,94,Airborne Aid,,Sorcery,4,False,3,False,False,True,False,False,False,False
512,138,Airdrop Aeronauts,,Creature,5,False,3,False,True,False,False,False,False,False
513,94,Airdrop Condor,,Creature,5,False,4,False,False,False,False,True,False,False
514,150,Airlift Chaplain,,Creature,3,False,2,False,True,False,False,False,False,False
515,14,Airship Crash,,Instant,3,False,2,False,False,False,False,False,True,False
516,22,Airship Engine Room,,Land,0,False,0,False,False,False,False,False,False,False
517,10,Airtight Alibi,,Enchantment,3,False,2,False,False,False,False,False,True,False
